,Height_in_Inches,Weight_in_Kg,Followers Instagram,Followers Tiktok,Followers Twitter,NIL Value,Legacy,School Max Group,School Count Group,Hometown Max Group,Hometown Count Group,Sport_Football,Position_C,Position_CB,Position_CG,Position_DL,Position_EDGE,Position_IOL,Position_K,Position_LB,Position_OT,Position_P,Position_PF,Position_PG,"Position_PG, SG",Position_QB,Position_RB,Position_S,Position_SF,Position_SG,Position_TE,Position_WR
91,0.39,0.7033248081841433,0.0006017251753882335,0.0,0.0,0.006196061075459173,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.375,0.6035805626598466,0.004481042208693463,0.00020142857142857145,0.061538461538461535,0.021907501659659212,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.36,0.5012787723785167,0.008618980377552375,0.0,0.0,0.03961053330382828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,0.365,0.4884910485933504,0.00672242538349204,0.001,0.03333333333333333,0.03739765434830714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,0.385,0.6777493606138107,0.0032741435761096138,0.0,0.0,0.009294091613188758,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.36,0.47314578005115093,0.0077569099257067675,0.0,0.0,0.035184775392786014,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,0.38,0.6700767263427111,0.0017224167627875218,5.3571428571428575e-05,0.02364102564102564,0.012392122150918342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.375,0.45780051150895146,0.004998284479800827,0.0,0.0,0.03297189643726488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.385,0.8056265984654732,0.0014258645273526331,0.0,0.0,0.007302500553219737,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.385,0.5882352941176471,0.0,0.0,0.0,0.018145607435273287,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,0.39,0.8312020460358057,0.0,0.0,0.0,0.018809471121929627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.37,0.421994884910486,0.01327416081751865,0.0,0.0,0.05288780703695508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.35000000000000003,0.4347826086956522,0.02086038079375999,0.04214285714285714,0.05128205128205128,0.06616508077008187,0.0,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.365,0.4245524296675192,0.013618988998256892,0.023571428571428573,0.05128205128205128,0.04624917017039167,0.0,0.2222222222222222,0.0588235294117647,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,0.37,0.4782608695652174,0.014136231269364257,0.07071428571428572,0.15128205128205127,0.09050674928081434,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,0.38,0.5421994884910486,0.0032741435761096138,0.00012285714285714287,0.023205128205128205,0.019252046913033855,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.365,0.4424552429667519,0.026722459866310114,0.0,0.0,0.07280371763664528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,0.39,0.6521739130434783,0.0022396590338948858,0.0,0.0,0.016375304270856383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.37,0.8056265984654732,0.029136257131477813,6.285714285714286e-05,0.2846153846153846,0.05731356494799734,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.39,0.6138107416879796,0.004136214027955221,2.857142857142857e-05,0.04871794871794872,0.030095153795087405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.37,0.5242966751918159,0.016377614444162837,0.0,0.0,0.07501659659216639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.38,0.741687979539642,0.0,0.0,0.0,0.013277273733126798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.395,0.8184143222506395,0.002929315395371371,0.00045000000000000004,0.03846153846153846,0.01150697056870989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.39,0.5498721227621484,0.002929315395371371,0.0,0.0,0.028546138526222613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,0.39,0.690537084398977,0.002929315395371371,0.0,0.0,0.035184775392786014,0.0,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,0.36,0.4398976982097187,0.005343112660539069,0.0,0.0,0.023235229032971892,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.38,0.5754475703324808,0.005687940841277312,0.00019714285714285716,0.05897435897435897,0.031201593272847973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,0.39,0.6010230179028133,0.008963808558290617,0.000115,0.09999999999999999,0.04846204912591281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,0.38,0.7570332480818415,0.003446557666478735,0.0,0.0,0.009736667404292985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.375,0.5907928388746804,0.004653456299062584,0.0,0.0,0.021464925868554988,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124,0.39,0.8056265984654732,0.003446557666478735,0.0,0.0,0.01681788006196061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.375,0.5319693094629157,0.003446557666478735,0.00015285714285714287,0.05384615384615384,0.02035848639079442,0.0,0.0,0.0588235294117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.385,0.6777493606138107,0.009825879010136224,0.0,0.0,0.024120380615180348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.395,0.7544757033248083,0.01327416081751865,7.142857142857143e-07,0.04615384615384615,0.02943129010843107,0.0,0.0,0.0588235294117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.365,0.4424552429667519,0.037929375740302994,0.045,0.31025641025641026,0.10599690196946226,0.0,0.1111111111111111,0.029411764705882353,0.1111111111111111,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.375,0.5370843989769821,0.008274152196814133,0.0,0.0,0.026775835361805708,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.375,0.4987212276214834,0.0031017294857404922,0.0,0.0,0.018809471121929627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.39,0.48593350383631717,0.013963817178995135,0.0,0.0,0.07059083868112415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.385,0.5242966751918159,0.008446566287183254,0.0,0.0,0.05288780703695508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.385,0.5115089514066496,0.0036189717568478564,0.0,0.0,0.029873865899535293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.385,0.5498721227621484,0.0022396590338948858,5.214285714285714e-05,0.02028205128205128,0.019915910599690195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,0.365,0.8542199488491049,0.006377597202753798,0.0,0.0,0.028988714317326837,0.0,0.0,0.08823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.35000000000000003,0.4603580562659847,0.011722434004196558,0.0,0.0,0.03208674485505642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.36,0.4603580562659847,0.002929315395371371,7.142857142857143e-07,0.05897435897435897,0.03961053330382828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.375,0.741687979539642,0.0027569013050022496,6.642857142857143e-05,0.02564102564102564,0.01349856162867891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.35000000000000003,0.44757033248081846,0.006894839473861161,0.0,0.0,0.024562956406284572,0.0,0.0,0.0588235294117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141,0.36,0.48337595907928393,0.058619066584597555,0.004214285714285715,0.2128205128205128,0.11706129674706794,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,0.34500000000000003,0.5626598465473146,0.049998362066141486,0.0,0.0,0.09050674928081434,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143,0.365,0.4808184143222507,0.004308628118324342,0.0,0.0,0.0216862137641071,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.38,0.5012787723785167,0.004481042208693463,0.000185,0.05384615384615384,0.04403629121487054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.365,0.421994884910486,0.0036189717568478564,9.928571428571428e-05,0.030769230769230767,0.021464925868554988,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.36,0.47314578005115093,0.004481042208693463,0.0,0.0,0.0316441690639522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.365,0.5754475703324808,0.0025844872146331284,0.00011428571428571428,0.030769230769230767,0.028988714317326837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148,0.375,0.4450127877237852,0.011205191733089195,0.0045000000000000005,0.11282051282051281,0.03297189643726488,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,0.36,0.4347826086956522,0.008274152196814133,1.785714285714286e-05,0.022153846153846152,0.0283248506306705,0.0,0.1111111111111111,0.11764705882352941,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
150,0.35000000000000003,0.421994884910486,0.015515543992317226,0.0002807142857142857,0.20769230769230768,0.06616508077008187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,0.39,0.6010230179028133,0.0037913858472169775,0.0,0.0,0.031422881168400085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,0.395,0.5626598465473146,0.0031017294857404922,0.0,0.0,0.0283248506306705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,0.36,0.44757033248081846,0.0120672621849348,0.0,0.0,0.03961053330382828,0.0,0.0,0.08823529411764705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.39,0.5882352941176471,0.004653456299062584,0.0,0.0,0.012392122150918342,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,0.395,0.751918158567775,0.0031017294857404922,7.071428571428571e-05,0.04871794871794872,0.01416242531533525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.36,0.4603580562659847,0.01586037217305547,7.142857142857143e-07,0.20512820512820512,0.06173932285903961,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
160,0.36,0.47314578005115093,0.003446557666478735,0.0,0.0,0.02921000221287895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.355,0.48593350383631717,0.02223969351671296,0.005071428571428571,0.22564102564102562,0.07722947554768753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,0.37,0.44757033248081846,0.0036189717568478564,7.142857142857143e-07,0.04615384615384615,0.035184775392786014,0.0,0.0,0.08823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.355,0.5012787723785167,0.01068794946198183,0.0,0.0,0.03739765434830714,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
164,0.365,0.4782608695652174,0.0027569013050022496,0.0,0.0,0.008630227926532417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.355,0.44757033248081846,0.008791394467921496,0.00040714285714285717,0.022307692307692306,0.035184775392786014,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.39,0.710997442455243,0.0036189717568478564,0.0,0.0,0.009736667404292985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.385,0.864450127877238,0.006205183112384676,0.0,0.0,0.013055985837574682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.39,0.6010230179028133,0.003963799937586099,5.285714285714286e-05,0.03846153846153846,0.02965257800398318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.395,0.5626598465473146,0.005687940841277312,0.0,0.0,0.023456516928524004,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171,0.375,0.5370843989769821,0.04655008025875906,0.018571428571428572,0.3487179487179487,0.13255144943571587,0.0,0.1111111111111111,0.029411764705882353,0.6666666666666665,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.385,0.5626598465473146,0.004136214027955221,0.0,0.0,0.02035848639079442,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,0.375,0.6112531969309464,0.009136222648659738,0.0,0.0,0.03961053330382828,0.0,0.0,0.20588235294117646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.365,0.5473145780051152,0.022067279426343837,0.0,0.0,0.059526443903518474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.365,0.4603580562659847,0.08275703923627455,0.0,0.0,0.23876963930073025,0.0,0.2222222222222222,0.14705882352941174,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.385,0.7570332480818415,0.003446557666478735,0.016428571428571428,0.04615384615384615,0.021464925868554988,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.375,0.5780051150895141,0.005687940841277312,0.0004121428571428572,0.02564102564102564,0.035184775392786014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.37,0.6112531969309464,0.01948106807080702,0.0,0.0,0.03961053330382828,0.0,0.1111111111111111,0.029411764705882353,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.36,0.421994884910486,0.037929375740302994,0.02642857142857143,0.2512820512820513,0.10157114405842,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,0.375,0.46547314578005117,0.004308628118324342,0.0,0.0,0.035184775392786014,0.0,0.1111111111111111,0.029411764705882353,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,0.355,0.47314578005115093,0.017584513076746685,0.0,0.0,0.050674928081433944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,0.385,0.5370843989769821,0.004653456299062584,0.0,0.0,0.023899092719628236,0.0,0.0,0.0588235294117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.34500000000000003,0.47314578005115093,0.001448278359100619,0.0,0.0,0.019915910599690195,0.0,0.1111111111111111,0.23529411764705882,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188,0.395,0.690537084398977,0.0025844872146331284,0.0,0.0,0.009072803717636645,0.0,0.0,0.0588235294117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.36,0.4603580562659847,0.007929324016075889,0.0,0.0,0.03961053330382828,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.36,0.44757033248081846,0.004653456299062584,0.0,0.0,0.020579774286346532,0.0,0.0,0.0588235294117647,0.4444444444444445,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.355,0.4347826086956522,0.01672244262490108,0.00012,0.010384615384615384,0.03739765434830714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
